accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
5108503,Lepidoptera,Euteliidae,Lophoptera,Lophoptera leucostriga,Lophoptera leucostriga,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6132995,Lepidoptera,Euteliidae,Lophoptera,Lophoptera nama,Lophoptera nama,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5108435,Lepidoptera,Euteliidae,Lophoptera,Lophoptera squammigera,Lophoptera squammigera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1766336,Lepidoptera,Euteliidae,Odontodes,Odontodes aleuca,Odontodes aleuca,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1766343,Lepidoptera,Euteliidae,Odontodes,Odontodes seranensis,Odontodes seranensis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
7808088,Lepidoptera,Euteliidae,Sigmuncus,Sigmuncus arcuata,Sigmuncus arcuata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5111753,Lepidoptera,Euteliidae,Stictoptera,Stictoptera columba,Stictoptera columba,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5111713,Lepidoptera,Euteliidae,Stictoptera,Stictoptera cucullioides,Stictoptera cucullioides,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5111758,Lepidoptera,Euteliidae,Stictoptera,Stictoptera repleta,Stictoptera repleta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5111795,Lepidoptera,Euteliidae,Stictoptera,Stictoptera signifera,Stictoptera signifera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5111790,Lepidoptera,Euteliidae,Stictoptera,Stictoptera trajiciens,Stictoptera trajiciens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1847062,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris oxycarpa,Dichomeris oxycarpa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1850633,Lepidoptera,Gelechiidae,Helcystogramma,Helcystogramma hibisci,Helcystogramma hibisci,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1964738,Lepidoptera,Geometridae,Alex,Alex palparia,Alex palparia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1988449,Lepidoptera,Geometridae,Derambila,Derambila dentiscripta,Derambila dentiscripta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1988406,Lepidoptera,Geometridae,Derambila,Derambila lumenaria,Derambila lumenaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1957435,Lepidoptera,Geometridae,Eumelea,Eumelea biflavata,Eumelea biflavata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1957398,Lepidoptera,Geometridae,Eumelea,Eumelea florinata,Eumelea florinata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1957368,Lepidoptera,Geometridae,Eumelea,Eumelea ludovicata,Eumelea ludovicata,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1957413,Lepidoptera,Geometridae,Eumelea,Eumelea rosalia,Eumelea rosalia,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11794886,Lepidoptera,Geometridae,Noreia,Noreia ajaia,Noreia ajaia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11911163,Lepidoptera,Geometridae,Noreia,Noreia unilineata,Noreia unilineata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11733656,Lepidoptera,Geometridae,Achrosis,Achrosis fulvifusa,Achrosis fulvifusa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1960166,Lepidoptera,Geometridae,Acronyctodes,Acronyctodes mexicanaria,Acronyctodes mexicanaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1956384,Lepidoptera,Geometridae,Amblychia,Amblychia angeronaria,Amblychia angeronaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11560614,Lepidoptera,Geometridae,Amblychia,Amblychia hymenaria,Amblychia hymenaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1960014,Lepidoptera,Geometridae,Aplochlora,Aplochlora vivilaca,Aplochlora vivilaca,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10127050,Lepidoptera,Geometridae,Astygisa,Astygisa vexillaria,Astygisa vexillaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11775978,Lepidoptera,Geometridae,Biston,Biston inouei,Biston inouei,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10835542,Lepidoptera,Geometridae,Biston,Biston insularis,Biston insularis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9605358,Lepidoptera,Geometridae,Biston,Biston pustulata,Biston pustulata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1968147,Lepidoptera,Geometridae,Borbacha,Borbacha pardaria,Borbacha pardaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1968144,Lepidoptera,Geometridae,Borbacha,Borbacha punctipardaria,Borbacha punctipardaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1963772,Lepidoptera,Geometridae,Bulonga,Bulonga schistacearia,Bulonga schistacearia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10140994,Lepidoptera,Geometridae,Calichodes,Calichodes subrugata,Calichodes subrugata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1978996,Lepidoptera,Geometridae,Calletaera,Calletaera basipuncta,Calletaera basipuncta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9571971,Lepidoptera,Geometridae,Calletaera,Calletaera dentata,Calletaera dentata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11689576,Lepidoptera,Geometridae,Calletaera,Calletaera jotaria,Calletaera jotaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11813487,Lepidoptera,Geometridae,Calletaera,Calletaera schistacea,Calletaera schistacea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1978999,Lepidoptera,Geometridae,Calletaera,Calletaera subexpressa,Calletaera subexpressa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1986801,Lepidoptera,Geometridae,Catoria,Catoria delectaria,Catoria delectaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1986787,Lepidoptera,Geometridae,Catoria,Catoria olivescens,Catoria olivescens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1986779,Lepidoptera,Geometridae,Catoria,Catoria sublavaria,Catoria sublavaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
7345829,Lepidoptera,Geometridae,Celenna,Celenna festivaria,Celenna festivaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133670,Lepidoptera,Geometridae,Chiasmia,Chiasmia emersaria,Chiasmia emersaria,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133668,Lepidoptera,Geometridae,Chiasmia,Chiasmia ozararia,Chiasmia ozararia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10876400,Lepidoptera,Geometridae,Chiasmia,Chiasmia translineata,Chiasmia translineata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1991943,Lepidoptera,Geometridae,Chorodna,Chorodna complicataria,Chorodna complicataria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5148055,Lepidoptera,Geometridae,Cleora,Cleora alienaria,Cleora alienaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5147999,Lepidoptera,Geometridae,Cleora,Cleora determinata,Cleora determinata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5147968,Lepidoptera,Geometridae,Cleora,Cleora fraterna,Cleora fraterna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5147917,Lepidoptera,Geometridae,Cleora,Cleora injectaria,Cleora injectaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5148214,Lepidoptera,Geometridae,Cleora,Cleora repetita,Cleora repetita,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5148096,Lepidoptera,Geometridae,Cleora,Cleora scriptaria,Cleora scriptaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10835450,Lepidoptera,Geometridae,Coremecis,Coremecis maculata,Coremecis maculata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11882311,Lepidoptera,Geometridae,Coremecis,Coremecis nigrovittata,Coremecis nigrovittata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1976216,Lepidoptera,Geometridae,Corymica,Corymica latimarginata,Corymica latimarginata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1962292,Lepidoptera,Geometridae,Curbia,Curbia martiata,Curbia martiata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11856219,Lepidoptera,Geometridae,Dasyboarmia,Dasyboarmia subpilosa,Dasyboarmia subpilosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1980145,Lepidoptera,Geometridae,Diplurodes,Diplurodes inundata,Diplurodes inundata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1980827,Lepidoptera,Geometridae,Ectropis,Ectropis bhurmitra,Ectropis bhurmitra,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1962542,Lepidoptera,Geometridae,Eutoea,Eutoea heteroneurata,Eutoea heteroneurata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1987350,Lepidoptera,Geometridae,Fascellina,Fascellina castanea,Fascellina castanea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1987377,Lepidoptera,Geometridae,Fascellina,Fascellina chromataria,Fascellina chromataria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1987381,Lepidoptera,Geometridae,Fascellina,Fascellina clausaria,Fascellina clausaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1987360,Lepidoptera,Geometridae,Fascellina,Fascellina meligerys,Fascellina meligerys,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11850656,Lepidoptera,Geometridae,Fascellina,Fascellina viridicosta,Fascellina viridicosta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6216607,Lepidoptera,Geometridae,Genusa,Genusa bigutta,Genusa bigutta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1975712,Lepidoptera,Geometridae,Gonodontis,Gonodontis clelia,Gonodontis clelia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1975711,Lepidoptera,Geometridae,Gonodontis,Gonodontis pallida,Gonodontis pallida,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1973396,Lepidoptera,Geometridae,Heteralex,Heteralex rectilineata,Heteralex rectilineata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1989955,Lepidoptera,Geometridae,Heterostegane,Heterostegane tritocampsis,Heterostegane tritocampsis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1989968,Lepidoptera,Geometridae,Heterostegane,Heterostegane warreni,Heterostegane warreni,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5149609,Lepidoptera,Geometridae,Hyperythra,Hyperythra lutea,Hyperythra lutea,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9962269,Lepidoptera,Geometridae,Hypochrosis,Hypochrosis binexata,Hypochrosis binexata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1978516,Lepidoptera,Geometridae,Hypomecis,Hypomecis costaria,Hypomecis costaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6118096,Lepidoptera,Geometridae,Hypomecis,Hypomecis separata,Hypomecis separata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1978524,Lepidoptera,Geometridae,Hypomecis,Hypomecis transcissa,Hypomecis transcissa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1958475,Lepidoptera,Geometridae,Hyposidra,Hyposidra incomptaria,Hyposidra incomptaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1958463,Lepidoptera,Geometridae,Hyposidra,Hyposidra infixaria,Hyposidra infixaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1958434,Lepidoptera,Geometridae,Hyposidra,Hyposidra picaria,Hyposidra picaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1958454,Lepidoptera,Geometridae,Hyposidra,Hyposidra talaca,Hyposidra talaca,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11820105,Lepidoptera,Geometridae,Hypulia,Hypulia eleuthera,Hypulia eleuthera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1964023,Lepidoptera,Geometridae,Krananda,Krananda extranotata,Krananda extranotata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1964024,Lepidoptera,Geometridae,Krananda,Krananda semihyalina,Krananda semihyalina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1986054,Lepidoptera,Geometridae,Lomographa,Lomographa inamata,Lomographa inamata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1986045,Lepidoptera,Geometridae,Lomographa,Lomographa luciferata,Lomographa luciferata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1977812,Lepidoptera,Geometridae,Luxiaria,Luxiaria acutaria,Luxiaria acutaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11653232,Lepidoptera,Geometridae,Luxiaria,Luxiaria fictaria,Luxiaria fictaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1977830,Lepidoptera,Geometridae,Luxiaria,Luxiaria submonstrata,Luxiaria submonstrata,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9897424,Lepidoptera,Geometridae,Microcalicha,Microcalicha punctimarginaria,Microcalicha punctimarginaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1968180,Lepidoptera,Geometridae,Nothomiza,Nothomiza xanthocolona,Nothomiza xanthocolona,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1964119,Lepidoptera,Geometridae,Ophthalmitis,Ophthalmitis rufilauta,Ophthalmitis rufilauta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9073859,Lepidoptera,Geometridae,Ophthalmitis,Ophthalmitis viridior,Ophthalmitis viridior,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1979521,Lepidoptera,Geometridae,Pareumelea,Pareumelea eugeniata,Pareumelea eugeniata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1979520,Lepidoptera,Geometridae,Pareumelea,Pareumelea hortensiata,Pareumelea hortensiata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1966165,Lepidoptera,Geometridae,Peratophyga,Peratophyga venetia,Peratophyga venetia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1966166,Lepidoptera,Geometridae,Peratophyga,Peratophyga xanthyala,Peratophyga xanthyala,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1975174,Lepidoptera,Geometridae,Petelia,Petelia delostigma,Petelia delostigma,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1975164,Lepidoptera,Geometridae,Petelia,Petelia medardaria,Petelia medardaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1958148,Lepidoptera,Geometridae,Plutodes,Plutodes cyclaria,Plutodes cyclaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1958152,Lepidoptera,Geometridae,Plutodes,Plutodes flavescens,Plutodes flavescens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5880539,Lepidoptera,Geometridae,Macaria,Psamatodes abydata,Macaria abydata,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
1976314,Lepidoptera,Geometridae,Racotis,Racotis inconclusa,Racotis inconclusa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10045357,Lepidoptera,Geometridae,Ruttellerona,Ruttellerona pallicostaria,Ruttellerona pallicostaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Semiothisa drepanata,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1970070,Lepidoptera,Geometridae,Synegia,Synegia imitaria,Synegia imitaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1955808,Lepidoptera,Geometridae,Tasta,Tasta micaceata,Tasta micaceata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9933012,Lepidoptera,Geometridae,Tasta,Tasta montana,Tasta montana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1961789,Lepidoptera,Geometridae,Zamarada,Zamarada baliata,Zamarada baliata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1962016,Lepidoptera,Geometridae,Zamarada,Zamarada eogenaria,Zamarada eogenaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11834199,Lepidoptera,Geometridae,Zeheba,Zeheba aureatoides,Zeheba aureatoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1985152,Lepidoptera,Geometridae,Agathia,Agathia laetata,Agathia laetata,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10864093,Lepidoptera,Geometridae,Albinospila,Albinospila floresaria,Albinospila floresaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1963629,Lepidoptera,Geometridae,Aporandria,Aporandria specularia,Aporandria specularia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133659,Lepidoptera,Geometridae,Argyrocosma,Argyrocosma inductaria,Argyrocosma inductaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5146287,Lepidoptera,Geometridae,Berta,Berta chrysolineata,Berta chrysolineata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10632124,Lepidoptera,Geometridae,Comibaena,Comibaena attenuata,Comibaena attenuata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133596,Lepidoptera,Geometridae,Comibaena,Comibaena cassidara,Comibaena cassidara,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1987751,Lepidoptera,Geometridae,Comostola,Comostola chlorargyra,Comostola chlorargyra,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1987759,Lepidoptera,Geometridae,Comostola,Comostola iodioides,Comostola iodioides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1987775,Lepidoptera,Geometridae,Comostola,Comostola laesaria,Comostola laesaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11851868,Lepidoptera,Geometridae,Comostola,Comostola quantula,Comostola quantula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1967606,Lepidoptera,Geometridae,Comostolopsis,Comostolopsis stillata,Comostolopsis stillata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1976482,Lepidoptera,Geometridae,Dindica,Dindica olivacea,Dindica olivacea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5149059,Lepidoptera,Geometridae,Dysphania,Dysphania bivexillata,Dysphania bivexillata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5149056,Lepidoptera,Geometridae,Dysphania,Dysphania discalis,Dysphania discalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5149056,Lepidoptera,Geometridae,Dysphania,Dysphania discalis ,Dysphania discalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5149178,Lepidoptera,Geometridae,Dysphania,Dysphania glaucescens,Dysphania glaucescens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5149101,Lepidoptera,Geometridae,Dysphania,Dysphania malayanus,Dysphania malayanus,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5149174,Lepidoptera,Geometridae,Dysphania,Dysphania militaris,Dysphania militaris,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5149136,Lepidoptera,Geometridae,Dysphania,Dysphania subrepleta,Dysphania subrepleta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10210550,Lepidoptera,Geometridae,Eucyclodes,Eucyclodes albisparsa,Eucyclodes albisparsa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1991378,Lepidoptera,Geometridae,Hemithea,Hemithea tritonaria,Hemithea tritonaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10650546,Lepidoptera,Geometridae,Herochroma,Herochroma clariscripta,Herochroma clariscripta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1991462,Lepidoptera,Geometridae,Idiochlora,Idiochlora minuscula,Idiochlora minuscula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1975280,Lepidoptera,Geometridae,Maxates,Maxates coelataria,Maxates coelataria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Maxates hemitheoides-lactipuncta-microdonta,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
11753051,Lepidoptera,Geometridae,Maxates,Maxates magnipuncta,Maxates magnipuncta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11686453,Lepidoptera,Geometridae,Maxates,Maxates melancholica,Maxates melancholica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1991310,Lepidoptera,Geometridae,Oenospila,Oenospila flavifusata,Oenospila flavifusata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1954867,Lepidoptera,Geometridae,Ornithospila,Ornithospila bipunctata,Ornithospila bipunctata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1954870,Lepidoptera,Geometridae,Ornithospila,Ornithospila submonstrans,Ornithospila submonstrans,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1954859,Lepidoptera,Geometridae,Ornithospila,Ornithospila sundaensis,Ornithospila sundaensis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
7926998,Lepidoptera,Geometridae,Orothalassodes,Orothalassodes hypocrites,Orothalassodes hypocrites,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11579276,Lepidoptera,Geometridae,Orothalassodes,Orothalassodes leucoceraea,Orothalassodes leucoceraea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133562,Lepidoptera,Geometridae,Pelagodes,Pelagodes antiquadraria,Pelagodes antiquadraria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1982267,Lepidoptera,Geometridae,Pingasa,Pingasa ruginaria,Pingasa ruginaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11848964,Lepidoptera,Geometridae,Protuliocnemis,Protuliocnemis helpsi,Protuliocnemis helpsi,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11427182,Lepidoptera,Geometridae,Rhombocentra,Rhombocentra semipurpurea,Rhombocentra semipurpurea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1970123,Lepidoptera,Geometridae,Spaniocentra,Spaniocentra lobata,Spaniocentra lobata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1970124,Lepidoptera,Geometridae,Spaniocentra,Spaniocentra megaspilaria,Spaniocentra megaspilaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1970138,Lepidoptera,Geometridae,Spaniocentra,Spaniocentra spicata,Spaniocentra spicata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1960174,Lepidoptera,Geometridae,Tanaorhinus,Tanaorhinus rafflesii,Tanaorhinus rafflesii,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1964367,Lepidoptera,Geometridae,Thalassodes,Thalassodes quadraria,Thalassodes quadraria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11569392,Lepidoptera,Geometridae,Bosara,Bosara emarginaria,Bosara emarginaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1958221,Lepidoptera,Geometridae,Carbia,Carbia calescens,Carbia calescens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11870475,Lepidoptera,Geometridae,Carbia,Carbia pulchrilinea,Carbia pulchrilinea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1989641,Lepidoptera,Geometridae,Eois,Eois grataria,Eois grataria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1989804,Lepidoptera,Geometridae,Eois,Eois plumbacea,Eois plumbacea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11635419,Lepidoptera,Geometridae,Gymnoscelis,Gymnoscelis admixtaria,Gymnoscelis admixtaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5149858,Lepidoptera,Geometridae,Gymnoscelis,Gymnoscelis fasciata,Gymnoscelis fasciata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5149877,Lepidoptera,Geometridae,Gymnoscelis,Gymnoscelis imparatalis,Gymnoscelis imparatalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1986715,Lepidoptera,Geometridae,Sauris,Sauris contorta,Sauris contorta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5149929,Lepidoptera,Geometridae,Gymnoscelis,Spiralisigna subpumilata,Gymnoscelis subpumilata,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
11863141,Lepidoptera,Geometridae,Symmimetis,Symmimetis heveli,Symmimetis heveli,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11811238,Lepidoptera,Geometridae,Chrysocraspeda,Chrysocraspeda argentimacula,Chrysocraspeda argentimacula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1972733,Lepidoptera,Geometridae,Chrysocraspeda,Chrysocraspeda croceomarginata,Chrysocraspeda croceomarginata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11573285,Lepidoptera,Geometridae,Chrysocraspeda,Chrysocraspeda dilucida,Chrysocraspeda dilucida,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11726086,Lepidoptera,Geometridae,Chrysocraspeda,Chrysocraspeda dipyramida,Chrysocraspeda dipyramida,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10732353,Lepidoptera,Geometridae,Chrysocraspeda,Chrysocraspeda faganaria,Chrysocraspeda faganaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1972779,Lepidoptera,Geometridae,Chrysocraspeda,Chrysocraspeda mitigata,Chrysocraspeda mitigata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11770483,Lepidoptera,Geometridae,Chrysocraspeda,Chrysocraspeda phlogea,Chrysocraspeda phlogea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1972764,Lepidoptera,Geometridae,Chrysocraspeda,Chrysocraspeda plumbeofusa,Chrysocraspeda plumbeofusa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11888211,Lepidoptera,Geometridae,Chrysocraspeda,Chrysocraspeda porphyrochlamys,Chrysocraspeda porphyrochlamys,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11852255,Lepidoptera,Geometridae,Chrysocraspeda,Chrysocraspeda tigrina,Chrysocraspeda tigrina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Cyclophora alienaria,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
10571523,Lepidoptera,Geometridae,Cyclophora,Cyclophora frenaria,Cyclophora frenaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
